name,ID,area,travel depth: median,travel depth: MAD,travel depth: mean,travel depth: SD,travel depth: skew,travel depth: kurtosis,travel depth: 25%,travel depth: 75%,geodesic depth: median,geodesic depth: MAD,geodesic depth: mean,geodesic depth: SD,geodesic depth: skew,geodesic depth: kurtosis,geodesic depth: 25%,geodesic depth: 75%,mean curvature: median,mean curvature: MAD,mean curvature: mean,mean curvature: SD,mean curvature: skew,mean curvature: kurtosis,mean curvature: 25%,mean curvature: 75%,freesurfer curvature: median,freesurfer curvature: MAD,freesurfer curvature: mean,freesurfer curvature: SD,freesurfer curvature: skew,freesurfer curvature: kurtosis,freesurfer curvature: 25%,freesurfer curvature: 75%,freesurfer thickness: median,freesurfer thickness: MAD,freesurfer thickness: mean,freesurfer thickness: SD,freesurfer thickness: skew,freesurfer thickness: kurtosis,freesurfer thickness: 25%,freesurfer thickness: 75%,freesurfer convexity (sulc): median,freesurfer convexity (sulc): MAD,freesurfer convexity (sulc): mean,freesurfer convexity (sulc): SD,freesurfer convexity (sulc): skew,freesurfer convexity (sulc): kurtosis,freesurfer convexity (sulc): 25%,freesurfer convexity (sulc): 75%,mean position: x,mean position: y,mean position: z,mean position in standard space: x,mean position in standard space: y,mean position in standard space: z,Laplace-Beltrami spectrum: component 2,Laplace-Beltrami spectrum: component 3,Laplace-Beltrami spectrum: component 4,Laplace-Beltrami spectrum: component 5,Laplace-Beltrami spectrum: component 6,Laplace-Beltrami spectrum: component 7,Laplace-Beltrami spectrum: component 8,Laplace-Beltrami spectrum: component 9,Laplace-Beltrami spectrum: component 10,Zernike moments: component 1,Zernike moments: component 2,Zernike moments: component 3,Zernike moments: component 4,Zernike moments: component 5,Zernike moments: component 6,Zernike moments: component 7,Zernike moments: component 8,Zernike moments: component 9,Zernike moments: component 10,Zernike moments: component 11,Zernike moments: component 12,Zernike moments: component 13,Zernike moments: component 14,Zernike moments: component 15,Zernike moments: component 16,Zernike moments: component 17,Zernike moments: component 18,Zernike moments: component 19,Zernike moments: component 20,Zernike moments: component 21,Zernike moments: component 22,Zernike moments: component 23,Zernike moments: component 24,Zernike moments: component 25,Zernike moments: component 26,Zernike moments: component 27,Zernike moments: component 28,Zernike moments: component 29,Zernike moments: component 30,Zernike moments: component 31,Zernike moments: component 32,Zernike moments: component 33,Zernike moments: component 34,Zernike moments: component 35,Zernike moments: component 36
ctx-lh-lingual,1013,3432.9446927999998,2.55997,2.256049,4.159433412538622,4.4758130236820275,0.6798978199095737,0.18122576940562318,0.69906,6.43373,4.16325,3.0878099999999997,5.458198976974843,5.138605854511018,0.5363590812875323,0.1216129803040058,1.39264,8.101140000000001,-3.24354,1.3888000000000003,-2.920120887774489,2.537620215634656,-0.3649268244174529,-0.13997336565916463,-4.48182,-1.60409,-0.11052034050226212,0.11126763437641785,-0.09214140701796317,0.16540048766699303,-0.5675431925521248,-0.6178585543135156,-0.2095889151096344,0.015872692689299583,1.8298766613006592,0.4279611110687256,1.8674569168105533,0.5923536329892344,0.3066685353262966,-0.11615623573519906,1.4035364389419556,2.258600950241089,-0.2530164420604706,0.34876444935798645,-0.21477435337485692,0.5133730032240058,-0.2920988025522552,-0.6855190047836008,-0.5926644802093506,0.10590854287147522,-11.710887730062382,-39.29176618504225,-23.899133964662273,-11.92246787707299,-70.44220192973069,-3.45722063412053,5.613563293827456,12.804614565505688,20.184108346199224,25.509656211431814,39.45316883887265,43.8380136030239,52.75886468347542,59.97600716242285,73.61887215148552,0.0024503471984617256,0.003132571165444302,0.001638681401118348,0.00046784318902043723,4.7881820225434066e-05,0.0005175895052500212,0.002610700305445355,0.004732478691392731,0.003982457451426074,0.002641964443629223,0.0017810491876896369,0.0021311377863302097,0.004714331825771159,0.004865136456967594,0.004016067777919279,0.0035843875781486406,0.0016710656376115456,0.004233456590715905,0.004880268006254427,0.004351794019199051,0.0013113853701193553,0.003697825566705291,0.004594343337686085,0.004105647275583909,0.001037810659662705,0.0032142520750116223,0.004273614951166543,0.0008275367453862328,0.0027932661813098634,0.003986221458920379,0.0006634172266025677,0.0024254037501815554,0.0005337900833020145,0.0021016745361732967,0.0004306044734224274,0.00034806345079548115
ctx-lh-medialorbitofrontal,1014,2664.8649176,1.28799,1.233161,2.6286358032956674,3.604185716935897,0.41531835248327775,0.48862313937544366,0.172192,4.04467,2.29657,2.2120914,3.6157076490875175,4.470605112954558,0.39989835026874065,0.5062280075310754,0.172192,5.56218,-2.61962,1.5775099999999997,-2.679506662759247,2.4886525074643937,-1.0842901445761328,0.012828739057624716,-4.35942,-1.17102,-0.07868650555610657,0.11616583168506622,-0.08725136045981191,0.18336640460962703,-0.944101486712078,1.235697976478738,-0.20246513187885284,0.028138939291238785,2.6563539505004883,0.4191267490386963,2.651274740041872,0.6876985935971802,0.17385808059397254,0.19404183235467087,2.2517383098602295,3.0877902507781982,-0.23190058767795563,0.3034314960241318,-0.21596516174981648,0.43612277306933095,-0.9406772166119869,-0.593226676414357,-0.5206497311592102,0.08441568166017532,-2.225620405908219,53.16851468474366,9.798707043619821,-6.126785649270915,31.02730302001353,-16.032869180794986,4.135116151636402,14.864848727284265,15.619808747692453,19.10178834415229,35.53430878260441,39.52459922851538,49.49255982257381,59.738435004025625,61.59838968882916,0.0023774116424386538,0.002564879138446211,0.0009435392680077039,0.00015075416506255858,0.00013133577764127408,0.00025299854189352045,0.0028038842171491133,0.004328876923048879,0.0029521462113304307,0.0016583989532266365,0.0008732223622128492,0.002519097015385109,0.004758002722491499,0.00418392307662566,0.0030100300893991664,0.002095144750364767,0.002148255978395971,0.004639643557964635,0.004752127806717267,0.003903989790100813,0.0018137881451645386,0.004320228161436183,0.004909252963525239,0.004410137228716031,0.001534178865536294,0.003946437155937796,0.004836295259374117,0.0013037837930427955,0.0035762056468900912,0.004644475374446386,0.0011131482610866545,0.0032292486030623653,0.0009540372434896171,0.0029100912970372724,0.0008201877097269592,0.0007069748272468604
ctx-lh-middletemporal,1015,4602.7193604,1.95415,1.9160625,4.372785441925327,5.51162542002941,0.39018104371297707,-0.5263504123115452,0.108168,7.33117,2.6702399999999997,2.6201060999999997,5.049952970543416,6.211095683511285,0.44743839630383364,-0.3814290086239569,0.108168,8.0861,-4.31311,2.00047,-4.156247643967775,2.9769209821114084,-0.8420356527887339,-0.6366703875485991,-6.24935,-2.20772,-0.1399240791797638,0.13177445530891418,-0.13866147936955212,0.17345698149456612,-0.9905936822586082,-0.6316254081658768,-0.2717106342315674,-0.008500168099999428,3.10554575920105,0.4309237003326416,3.125923436869835,0.6384165701236016,0.700590052178146,-0.007059839087357744,2.6721630096435547,3.533656120300293,-0.43089520931243896,0.28727780282497406,-0.36823923594348673,0.5119038264559088,-0.29470256987174787,-0.09732438398502552,-0.7012467384338379,-0.11721916496753693,-52.85377933792212,1.5112599889860434,-13.057286434763604,-59.60656699754388,-29.834239070652153,-13.336914278560275,2.2272626426530677,6.960217650942341,17.387522998998083,25.827806102942983,30.95143325742099,44.233122320627636,57.125742743514934,61.53095084255776,77.65408593961298,0.005167177309009098,0.008071695634910888,0.005374351259651702,2.3022027436178042e-05,0.00349701439152259,0.003237966488344117,0.003950795301120593,0.009493790514058109,0.01125570152865996,0.007536907669888032,0.0018423373450479823,0.0018445987627847156,0.005909724107782528,0.009700953185041373,0.010391863247579776,0.0074532672644771,0.0009960258144460588,0.003744863132323477,0.007155647463550601,0.009221754676279384,0.0006171559851058581,0.002669987183891925,0.005753527453621281,0.008149293837571948,0.0003085082285747621,0.001535305164633937,0.0038126386557260587,0.00017582864735962283,0.0009692285280873584,0.0026479227397167137,0.00012604255632977273,0.0007705972942343815,7.260676078807558e-05,0.0004914742049515161,3.6434123990254753e-05,2.3353896672430267e-05
ctx-lh-parahippocampal,1016,966.8062318,1.4199000000000002,1.2744830000000003,2.863364839843726,3.246095624375844,0.22137514448897327,-1.014211544759811,0.41036,4.53697,2.88512,2.1155199999999996,4.053643241889833,4.009589759661861,0.24080594208596257,-0.6521390652230679,1.2035974999999999,5.95593,-3.75106,1.7959100000000001,-3.315667972989709,2.511670000922758,-0.2630931477490864,-1.0775394493418275,-5.23426,-1.43007,-0.10690364986658096,0.09735526889562607,-0.09790305949536426,0.13387029234835598,-0.8326935145698039,0.2942422442948902,-0.19822224974632263,0.006219245959073305,2.6381216049194336,0.5679365396499634,2.7503469481004745,0.8676555934902382,0.7858657534599137,-0.040501272778536546,2.0926380157470703,3.233370304107666,-0.28530368208885193,0.28459405232570134,-0.24454989058908885,0.3874207316921355,-0.3443347539542056,-0.85167514417319,-0.54325932264328,0.046229660511016846,-19.53695688843727,0.5765015551762189,-20.989288617031914,-22.435044891553552,-32.772714787569406,-20.754887139373604,5.508186505802579,15.131670168571949,17.416435422980836,30.42543681997817,38.84670495648656,54.067908832037666,55.93208039046038,68.8525014512675,75.80732012856211,0.0017666310391122484,0.003419231367835602,0.003872559736432133,0.0030930117837643014,0.0015680764101470707,2.007601225413895e-05,0.0011102904572660205,0.003171975449533584,0.005138793436829642,0.006050093145285978,0.005498084348761224,0.000492820742388482,0.0018392337895514045,0.0038047710086097125,0.005682482923637215,0.006689112297127346,0.0001952256573383187,0.0008938328228009176,0.0022311908934482933,0.003983708934335431,7.363547475523801e-05,0.00039748535608218516,0.0011548164264947776,0.002378495722610157,2.763054492825571e-05,0.00017108031205377144,0.0005640745412161803,1.066253142608222e-05,7.43326964920087e-05,0.0002735500835689856,4.264830006346038e-06,3.307772198044132e-05,1.7383203952418981e-06,1.486575730066342e-05,7.078218696454592e-07,2.857478486135237e-07
ctx-lh-paracentral,1017,1574.1301496,2.63663,2.5582206,4.476302562349728,4.951536560378714,0.1321470623996168,-1.101865160119717,0.246728,7.70223,3.63027,3.517775,5.287034996361335,5.45723913464719,0.04980118883477509,-1.1448997049573721,0.246728,8.8721,-2.86051,1.6527299999999996,-2.5157620575408908,2.697007963798423,-0.345936752004154,-0.4682170601562494,-4.31373,-0.999057,-0.06911636888980865,0.098867267370224,-0.0673369419909042,0.13410389386029967,-0.9477379957759932,-0.3068933640468363,-0.16079875826835632,0.037806615233421326,2.4053637981414795,0.41636407375335693,2.4136435063693034,0.6017824445232113,0.6482992671390878,0.0852659723334237,1.9941232204437256,2.8321313858032227,-0.21729722619056702,0.3742225468158722,-0.14307890105930243,0.5720897328128685,-0.41658005109962687,-0.7118744741009277,-0.5203405618667603,0.22852112352848053,-7.311025701580114,-26.85671662048298,44.65738751531569,-8.862907275121023,-26.40661665637546,59.95650414215306,6.961227326008067,14.33457840877151,22.676942688286335,31.922655231683347,41.6268154601621,58.70879793771325,60.66496112229988,70.96615491998595,84.04314859458037,0.0010380758280822422,0.0016071403716388733,0.0010479588562981833,3.168111703332572e-07,0.0006117551419156389,0.000449050708782397,0.000971363849814374,0.0022744441010061458,0.002554639697747467,0.0015036710205600903,9.171002575783704e-05,0.0006465579145985718,0.001992210670162629,0.0030301674043067277,0.0027983977034857343,0.001443264821914995,0.0003857662796797045,0.0014627372597100562,0.002764015674161319,0.003315723299976778,0.00021750968951059807,0.0009748133117168595,0.002184607088166877,0.0031671420365673654,0.00011850280292974568,0.000610958305442012,0.00157659641044742,6.32512623454459e-05,0.00036792055456091747,0.0010710575914976352,3.349464058076671e-05,0.0002166239464738037,1.7861090297480092e-05,0.00012696232322433412,9.75785298098505e-06,5.539951139535846e-06
ctx-lh-parsopercularis,1018,2298.668312,8.34508,5.080020000000001,9.388456217256056,7.0795690138815175,-0.23927483413067585,-1.0955420073406468,3.72165,14.1266,10.4133,5.44154,11.509630061394377,8.001740485088748,-0.21254812540303628,-0.8776235529241689,5.492827500000001,16.6292,-3.60071,2.30557,-3.6826357260371654,3.1852434004575674,-0.9833323607926533,-0.7495817288881375,-6.13759,-1.52035,-0.10074688494205475,0.12955518253147602,-0.11275555501508445,0.17399240653341852,-1.1794985643096616,-0.4003473852404573,-0.23847778141498566,0.01649436540901661,2.9102299213409424,0.3027217388153076,2.8491483521798626,0.46860002378387383,0.23315146838648504,-0.2755390086933138,2.5503676533699036,3.179201364517212,-0.24939224123954773,0.35120850056409836,-0.2102309633980594,0.5747764585266525,-0.6225322403823668,-0.6924869499085928,-0.5938390493392944,0.11872979998588562,-39.01364795182102,29.68841025520401,25.189435514236738,-46.20507430773949,14.847370490916962,11.32966143435019,5.386189336849167,15.80512521259862,20.678958670856513,26.396292531231413,39.707188932135445,44.94048268467957,63.99024778030707,70.09055001185773,79.98015538160955,0.0020691251352367326,0.0035890695286994127,0.0031618498675376906,0.0013006533134747198,0.0006417343078642608,0.001502137284518722,0.001655323312434692,0.004296207645313505,0.005860905170290587,0.005127896062692591,0.0025649568217052904,0.0009304924424941571,0.003168614005925149,0.005670005450096614,0.006802829617457848,0.0057028799789526,0.00046437038551195084,0.0019430757989802796,0.0042506371204103725,0.006303739627554984,0.0002175261945436676,0.0010737381254788212,0.002754444595310631,0.004799198855034058,9.825845371556632e-05,0.0005561011053439855,0.0016255743262614411,4.373001472544987e-05,0.0002779073152528294,0.000906505874309997,1.9599712569936375e-05,0.00013784501044219403,9.01929315840238e-06,6.96102630195587e-05,4.296604814119926e-06,2.1049567016411774e-06
ctx-lh-parsorbitalis,1019,882.7592197,0.353682,0.343544,2.0405467834515276,2.728328872793193,0.3369722298236485,-1.0989389132346246,0.0589622,3.90624,1.0477,1.0227287,2.62933142534583,3.3685063989926474,0.3942547518954318,-0.9876580848560641,0.0589622,4.83287,-5.45143,1.4510999999999994,-4.704203295853295,2.6844882429602346,-0.1798246271035616,-1.0666611624304192,-6.702645,-3.32608,-0.1511264592409134,0.07096043229103088,-0.13387760059342066,0.13316175589546556,-0.5538724240695926,-0.6071389607937574,-0.22014372050762177,-0.07838275283575058,3.1367945671081543,0.2797107696533203,3.091806199591015,0.4961260287552604,-0.4607567008958317,0.4008581456344693,2.8513975143432617,3.4159963130950928,-0.7015494108200073,0.24761974811553955,-0.6437315229678795,0.39522438369021673,-0.3914907297214317,-1.0280970069461546,-0.944438636302948,-0.4424915015697479,-35.28233840713419,62.47039791650966,14.190119304329892,-43.31565255821692,40.00640801614168,-16.455621328262268,7.549383206986375,12.113667363050155,19.437391619369357,31.959474566084324,42.961107674585584,48.594681032972936,58.98584603118132,65.63729426619153,82.47897817693882,0.001633766496357751,0.0016942309509666432,9.04856002128104e-05,0.0005950014154597113,2.1150214319382715e-06,0.00029820123894095524,0.0020140751490985037,0.0032752528671058036,0.0016058527679045803,0.0002797846220531559,0.00014161104496228648,0.0018091610044513027,0.003880699823261914,0.003070068723517975,0.0006845358189207681,5.850328603959487e-05,0.0014871061097582517,0.003906086528173895,0.004093022673394163,0.0018406526580976859,0.0011752507051558674,0.0036238091868005754,0.004647148276655348,0.0029261125339358307,0.0009095743668816828,0.003203081083005972,0.0048138090562030045,0.0006953765879182526,0.0027428392130984755,0.004698819340751128,0.0005275973346788616,0.0022973466215325073,0.0003983711581380735,0.0018934778947691249,0.0002998742451292151,0.00022530241743725954
ctx-lh-parstriangularis,1020,1592.9429924,5.04477,4.491369,6.8151991263426,7.044062510927838,-0.2386342063875801,-1.044084205348527,1.08524,10.8358,5.94032,4.66501,7.589035522615614,7.381752192705388,-0.30257650175399686,-1.0415214069532737,1.61875,11.8853,-3.59507,2.54728,-3.5682980580855825,3.3664797794746733,-0.8947476984216051,-0.8174144308686233,-6.40538,-1.30489,-0.11967742443084717,0.1322336494922638,-0.11518894913991605,0.17825108567617656,-1.197153636553699,-0.2700714225078884,-0.24267040193080902,0.02340070717036724,2.707491397857666,0.34325599670410156,2.7282558871026636,0.46419451595446093,0.6923115636875574,-0.13897148138137316,2.37540864944458,3.0648818016052246,-0.3590378761291504,0.4122341275215149,-0.23925823000553711,0.660791185612802,-0.5396058928519321,-0.9631000253258861,-0.7195987701416016,0.14703917503356934,-36.379093125506145,46.90721194383575,23.731223019390573,-44.0186194691247,30.13550301619824,1.1298781567983311,6.033554115757069,17.201682687645867,19.18212694685624,31.900562414719605,42.852575250771515,47.39715268926101,56.90164901082603,74.99142480677224,79.1811529008645,0.0011447383220325536,0.0013302555157357673,6.320073635703613e-05,0.0010148705257315206,0.0006747729155431714,0.0004313990172686924,0.0013736163035285845,0.002626224795116705,0.001728597556072432,0.0006787149991619403,0.0016328730299929907,0.0011461774308028428,0.0029883416646323373,0.0032588414487336797,0.001320633755186433,0.0015496444913893626,0.0008468832829857817,0.0027723120789208476,0.004067081209355522,0.003027566592990132,0.0005874654501827457,0.0023023361034881524,0.004178891127466098,0.00428635133179374,0.00039209084393469084,0.0017830213573873303,0.0038240101620634977,0.0002550749412027956,0.0013163376030664554,0.003238977734866197,0.00016301426435648742,0.0009389216718548465,0.00010287281077976998,0.0006528303055819989,6.433703676257141e-05,3.9980854375364564e-05
ctx-lh-pericalcarine,1021,1326.85101633,9.773425,3.0039549999999995,10.061638991896714,4.379278720803172,-0.3928227919506962,-0.5306122778937805,6.92673,12.9509,11.908,3.6265,12.517665080839532,5.642048700160852,0.12211715484072154,-0.40820871054609054,8.53817,15.8006,-1.14902,1.844955,-1.1032123740822208,2.8042284004478284,-1.0767045924831518,-0.01984683482999028,-2.89479,0.87816,0.021063541993498802,0.09943425841629505,0.011431013453748869,0.16063191461075976,-1.1146228632681574,-0.17490243504067227,-0.08842839300632477,0.10955027304589748,1.4101059436798096,0.35632240772247314,1.5349288534686707,0.5452153286135533,0.8313356320246567,-0.11837213867711638,1.1109390258789062,1.8994949460029602,0.17384053021669388,0.3071538284420967,0.2099971468663256,0.4344988417270095,-0.604258357470792,-0.6545141703273201,-0.10490483045578003,0.5270522832870483,-13.234788771899382,-53.47769400185658,-21.20809698366617,-13.033684596417613,-82.3017398879293,6.463773313778883,3.9301198669895494,14.715844420105178,23.53872003300866,31.455467563508154,33.50114731230294,47.846753786511606,49.684881275138714,66.2326355968848,82.72771564151174,9.206656214050936e-05,0.00017320650932013364,0.0002030065932372693,0.00015525835192624593,1.5452591287849846e-07,0.00015254046250443758,6.849282319220297e-05,0.00017201769038029558,0.00029924499073889955,0.00040281670650858917,0.00029931461918691795,5.653750549362526e-05,0.00013026160330097255,0.0002249182719366357,0.00044802995694173106,0.0005608597888234959,6.075842399713085e-05,0.00015171789270483467,0.00016238149109847798,0.000330913665739572,6.305905189660559e-05,0.00018994663930007607,0.00022933320391656502,0.00018503727118489053,6.085130298172885e-05,0.0002137558421865636,0.00032433476723643206,5.562865287303431e-05,0.00022103380145723183,0.00039451116026684434,4.8950439419323035e-05,0.00021571359060754033,4.190251605010715e-05,0.00020207479783094096,3.5145011865765176e-05,2.9029367736424044e-05
ctx-lh-postcentral,1022,4859.311094999999,3.85985,3.730454,5.793168153003977,6.12745014879714,0.7379989432266424,0.04824505360125331,0.388867,9.50747,4.59646,4.4287160000000005,6.579582534383158,6.799186217810814,0.8208211037229246,0.39855957675183573,0.910159,10.4388,-2.9772,2.08073,-2.838127784369228,2.8443786622463985,-0.4606970194050524,-0.7963483223414376,-5.07654,-0.91066,-0.11114311218261719,0.11823933525010943,-0.10585621878041987,0.1565654046578125,-0.7214685439061148,-0.6823737412898927,-0.22085143625736237,0.016382118687033653,2.1657555103302,0.46291565895080566,2.148496045935998,0.6128865759373472,0.2911902183882444,-0.6251160749193696,1.6698647737503052,2.5942773818969727,-0.2766687273979187,0.396709606051445,-0.22783538132187703,0.5378676125893592,-0.28648004976243063,-0.8695122257688706,-0.6552818417549133,0.14621467888355255,-40.81767998730674,-15.36073174809735,37.018104545219394,-46.42549782748904,-21.11192732658495,46.1881834143351,2.6925865044095705,8.978652347344694,20.448572665809525,32.74476543128094,36.73899538185868,46.765971988218894,56.88428938455568,62.37394049256847,70.63149248751218,0.00471182784874855,0.008403464728770543,0.008164885431093368,0.005112755455367568,0.0016739542423105222,0.0004564099639556231,0.002949863906213216,0.007619014337449625,0.010635892075927024,0.010563355529441952,0.008410517999423371,0.0013988214438120103,0.004511411156114756,0.00761456797993627,0.00905385102746161,0.009011757208325276,0.0007585905175306974,0.0029283244369099504,0.005765931319765418,0.007651313529731395,0.00041570917115148345,0.0018758463596406738,0.004285908202536051,0.00653494222522528,0.00022330456708336233,0.0011438742528023685,0.00294451567595319,0.0001225122709758492,0.0007017931766301388,0.0020096597090400016,6.819813974296145e-05,0.0004318878460350854,3.834393645462409e-05,0.00026573616496823366,2.1762424908553922e-05,1.2416330495662998e-05
ctx-lh-posteriorcingulate,1023,1501.9372066,2.09082,1.81368,3.8046434197832912,4.206364242858725,0.08180623374958655,-0.9830157972710385,0.599668,6.2237,3.75299,2.51882,4.907946632030347,4.553653629304829,-0.08089336512202015,-0.9381901930356102,1.48829,7.33527,-2.9402,1.4907900000000005,-2.9974987009510516,2.4970387024773624,-1.0473726742460798,-0.34195513611055217,-4.46572,-1.48679,-0.0971236303448677,0.11390948295593262,-0.08833571753963605,0.21433332184691017,-0.7515983795103691,0.04543086806504615,-0.20916159451007843,0.018141070380806923,2.652536392211914,0.35631370544433594,2.6914361700526035,0.5391000116969847,0.7820112351964731,0.15972215489627795,2.3188364505767822,3.0512757897377014,-0.12867771834135056,0.18023250252008438,0.00021401992007221218,0.39606459214810263,-0.1500214644538331,-0.8586784883303724,-0.26448217034339905,0.20350381731987,-4.307882761360624,-13.738501819218792,31.90042540518505,-5.875486942064544,-20.208732054751724,40.35125972617931,5.797071174043199,12.650443472446648,18.013676608484737,29.819065459406076,36.45342785932768,45.826825206772554,56.1831284139853,62.496544107644446,82.46143885447738,0.0021500128470244902,0.004229731750948422,0.004949033126736007,0.004190803894870185,0.0024143242720640837,0.00040709116233774703,0.0012502781921179939,0.003635542349663856,0.006062686349303567,0.007446012254207285,0.007184378452741273,0.0004916763034419865,0.0018742561803787164,0.004000210673499089,0.00623055133620865,0.007738992269513818,0.0001660458542841529,0.0007802981422435172,0.002019041284416386,0.0037748838223496993,5.3782671872525817e-05,0.0002989892904565407,0.0009031992605421634,0.0019532566208752735,1.8959653207039056e-05,0.00012080758432019975,0.00041337627646751763,7.295464410170381e-06,5.234387435764296e-05,0.00019979285786313867,2.7417308327239374e-06,2.1934818376083243e-05,9.696512909309154e-07,8.563689200295818e-06,3.5287873492209026e-07,1.464639782390082e-07
ctx-lh-precentral,1024,6187.7906275000005,5.13702,4.920866999999999,6.677350403212105,6.51061929347807,0.2792550708794905,-0.712643215291592,0.605624,11.0295,6.06924,5.53906,7.63152945710356,7.210811902191601,0.31078946524172474,-0.6476414289824333,1.11703,12.384,-3.20387,2.0785,-2.925219576392884,3.0506427913390337,-0.4781558665356736,-0.7489885995611041,-5.21032,-1.02872,-0.09906655550003052,0.11277011036872864,-0.09694195690094526,0.1568643462696278,-0.9135945239578511,-0.5627458754676367,-0.20868201553821564,0.01787620782852173,2.7431411743164062,0.3567013740539551,2.7084695529117937,0.5382123144583344,0.11254661021692529,-0.10703183265076444,2.3688478469848633,3.0854263305664062,-0.23058123886585236,0.43215207755565643,-0.1427186180660098,0.6092829850231671,-0.40797813001314387,-0.9864721880637557,-0.610527515411377,0.2819129526615143,-35.24372660007305,-3.8686048894662353,43.52518239568909,-40.869548661914386,-7.185199590107144,47.005038817549405,2.8642182658092894,9.212722736275296,15.188269072141606,25.73567872804637,38.19203275636847,41.80070078588363,46.72200416049556,59.19001022821941,69.36885621693474,0.007846133983855374,0.01377633700237666,0.012777164181133801,0.006829167497171905,0.00038809664788655223,0.0032263266290383824,0.0050955231238644805,0.01316296806257168,0.01817388764992285,0.01713841276591487,0.011589628665101426,0.0022796373457204654,0.007488498441352927,0.012954944331443832,0.015579133190176158,0.014568611721594075,0.0011237065190317082,0.004392354813378872,0.008842539071086657,0.012128057020999524,0.0005893508633106359,0.002679123935377386,0.006208139062012503,0.00969228975375772,0.0003009511280533103,0.0015474661860580183,0.004028476012853782,0.00015823333473291467,0.0009008485228806552,0.0025743748951686275,8.828024991948729e-05,0.0005512788720256608,5.120372676502686e-05,0.0003492942689097763,3.0010582499084218e-05,1.7587063586248655e-05
ctx-lh-precuneus,1025,4167.8934723,4.96403,4.311747,6.597736856088117,6.424578782899322,-0.17088738628026126,-1.188199847994415,1.1303649999999998,10.86345,5.93876,4.51266,7.844055682441344,7.370037831442913,-0.05978492654347749,-0.9991111718903967,2.0151,12.0576,-2.95561,2.0238050000000003,-2.799957470581667,3.198376987676595,-0.8274593297617527,-0.7830038033069435,-4.95078,-0.891267,-0.08597927540540695,0.13137560337781906,-0.0916726630054899,0.17653895365206498,-1.106312557247122,-0.575311461071013,-0.2233167439699173,0.039062295109033585,2.401365280151367,0.28653860092163086,2.421982015997245,0.44512358443144634,0.8048473125537906,0.3184696987326965,2.1351484060287476,2.710299491882324,-0.13092409074306488,0.4117393046617508,-0.06991854048193533,0.6152955409956969,-0.7810583562859088,-0.7906696466922152,-0.49028369784355164,0.3504379093647003,-10.281848935792896,-44.81735882363301,15.009270006056655,-10.812551163304185,-57.08272212122713,38.90722093470809,3.617908763943722,13.813595444678862,22.534532162366908,33.23339272158949,34.31050366547622,42.05197481499642,55.375825530035506,58.4169896795839,79.63564223873145,0.004234916829423916,0.006721201225824419,0.004848620893485733,0.0010002318161456821,0.0014720668864721268,0.00141318289977566,0.003655799443966763,0.008609289897847979,0.009927229417885366,0.006590539517162537,0.0019466519122736624,0.0022323911402190775,0.006811231948775514,0.010281434473013445,0.009635337934444188,0.0057051551852333356,0.0012334572768780679,0.00457329878437139,0.008394007720038761,0.0097745535172704,0.0006586852392525031,0.0028618244829261286,0.006152575693062896,0.00847930355318691,0.0003517822413013555,0.0017497501792499972,0.0043072989760074955,0.00019240081903889767,0.001076496874376834,0.0029814466415121663,0.0001093503659326739,0.0006778557475342506,6.463239389956126e-05,0.00043822776361449067,3.923545994925683e-05,2.4039332500524863e-05
ctx-lh-rostralanteriorcingulate,1026,1174.0219809,1.54779,1.34558,2.5378973958533884,2.728910445316814,0.4357018101480189,-0.48850964215727233,0.335086,4.05126,2.59468,2.22524,3.2570443274946586,3.0132477104585136,0.10535020399971005,-0.7100350125616162,0.893896,5.0318,-2.98953,1.8008900000000003,-2.8861203458421527,2.338950350539542,-0.8422346353474016,-0.7953062994436064,-4.62439,-0.998236,-0.11407346278429031,0.1355071272701025,-0.11567640826808288,0.17682285420927188,-0.9957125164952303,-0.8011874069264935,-0.25368958711624146,0.0182938352227211,2.92142915725708,0.29738664627075195,2.907072190441717,0.5088318349093054,-0.48298421630288285,0.8209163849569485,2.6181235313415527,3.2165603637695312,-0.006278324406594038,0.17923451634123921,0.002640690877494859,0.2755578135728143,-0.637585004459221,-0.48879381877201666,-0.18796567618846893,0.16670329868793488,0.11242368113046713,52.419486976161444,24.87898780113643,-3.7779822574000765,37.5759924467197,-0.3100066060151788,4.4354560610458424,11.75338273145951,19.616792342811376,24.693035746011866,39.70714105262804,51.91057490296278,55.40613254618852,62.796780773792136,76.33699096799373,0.0027843279385916034,0.003199044085547843,0.0006518541516750478,0.0009217099941672188,0.0002674279978982161,0.0004216703979728863,0.0032387794410750903,0.005716123368898041,0.003552809066490199,0.00026999178206805476,0.0003242260856724939,0.0027418027190481377,0.006328634489752357,0.005830486014618867,0.002172632761466224,0.00038559831846512213,0.0021228175504338603,0.005970180909416168,0.007043663205976764,0.004054878057377296,0.0015796982775634731,0.005199633685797239,0.0073704662978550835,0.005473439712839461,0.0011507640830541667,0.0043193587974183715,0.007097085404284114,0.000827578456889753,0.003478315795920475,0.00647383446465637,0.0005901661578179839,0.002740227348317329,0.00041844534722229734,0.0021239173492461766,0.0002955295054946983,0.0002082078633151144
